index,filename,dimensions,format
489,6-3_output\cnt\f1c6\texture\f1c6_a3_skl01_n.dds,512x512,BC3_UNORM
489,7-0_output\cnt\f1c6\texture\f1c6_a3_skl01_n.dds,512x512,BC7_UNORM
490,6-3_output\cnt\f1c6\texture\f1c6_a3_skl02_n.dds,256x256,BC3_UNORM
490,7-0_output\cnt\f1c6\texture\f1c6_a3_skl02_n.dds,256x256,BC7_UNORM
491,6-3_output\cnt\f1c6\texture\f1c6_t1_lava1_n.dds,1024x1024,BC3_UNORM
491,7-0_output\cnt\f1c6\texture\f1c6_t1_lava1_n.dds,1024x1024,BC7_UNORM
492,6-3_output\cnt\f1c7\texture\f1c7_a1_sand3_n.dds,1024x1024,BC3_UNORM
492,7-0_output\cnt\f1c7\texture\f1c7_a1_sand3_n.dds,1024x1024,BC7_UNORM
493,6-3_output\cnt\f1c7\texture\f1c7_a1_sand4_n.dds,1024x1024,BC3_UNORM
493,7-0_output\cnt\f1c7\texture\f1c7_a1_sand4_n.dds,1024x1024,BC7_UNORM
500,6-3_output\cnt\n4c1\texture\n4c1_a0_g0071_n.dds,256x256,BC3_UNORM
500,7-0_output\cnt\n4c1\texture\n4c1_a0_g0071_n.dds,256x256,BC7_UNORM
502,6-3_output\cnt\n4c1\texture\n4c1_a0_g0072_n.dds,256x256,BC3_UNORM
502,7-0_output\cnt\n4c1\texture\n4c1_a0_g0072_n.dds,256x256,BC7_UNORM
513,6-3_output\cnt\n4c1\texture\n4c1_a3_arf01_n.dds,512x256,BC3_UNORM
513,7-0_output\cnt\n4c1\texture\n4c1_a3_arf01_n.dds,512x256,BC7_UNORM
516,6-3_output\cnt\n4c1\texture\n4c1_a3_arf03_n.dds,512x512,BC3_UNORM
516,7-0_output\cnt\n4c1\texture\n4c1_a3_arf03_n.dds,512x512,BC7_UNORM
518,6-3_output\cnt\n4c1\texture\n4c1_a3_arf04_n.dds,512x512,BC3_UNORM
518,7-0_output\cnt\n4c1\texture\n4c1_a3_arf04_n.dds,512x512,BC7_UNORM
520,6-3_output\cnt\n4c1\texture\n4c1_a3_arf05_n.dds,512x512,BC3_UNORM
520,7-0_output\cnt\n4c1\texture\n4c1_a3_arf05_n.dds,512x512,BC7_UNORM
522,6-3_output\cnt\n4c1\texture\n4c1_k0_pill1_n.dds,1024x1024,BC3_UNORM
522,7-0_output\cnt\n4c1\texture\n4c1_k0_pill1_n.dds,1024x1024,BC7_UNORM
525,6-3_output\cnt\n4c1\texture\n4c1_k0_rot2a_n.dds,512x512,BC3_UNORM
525,7-0_output\cnt\n4c1\texture\n4c1_k0_rot2a_n.dds,512x512,BC7_UNORM
526,6-3_output\cnt\n4c1\texture\n4c1_k0_wat01_n.dds,512x512,BC3_UNORM
526,7-0_output\cnt\n4c1\texture\n4c1_k0_wat01_n.dds,512x512,BC7_UNORM
527,6-3_output\cnt\n4c1\texture\n4c1_k1_grs01_n.dds,512x512,BC3_UNORM
527,7-0_output\cnt\n4c1\texture\n4c1_k1_grs01_n.dds,512x512,BC7_UNORM
528,6-3_output\cnt\n4c1\texture\n4c1_k2_grs01_n.dds,512x512,BC3_UNORM
528,7-0_output\cnt\n4c1\texture\n4c1_k2_grs01_n.dds,512x512,BC7_UNORM
530,6-3_output\cnt\n4c1\texture\n4c1_k3_gld01_n.dds,512x512,BC3_UNORM
530,7-0_output\cnt\n4c1\texture\n4c1_k3_gld01_n.dds,512x512,BC7_UNORM
531,6-3_output\cnt\n4c1\texture\n4c1_k3_grs01_n.dds,512x512,BC3_UNORM
531,7-0_output\cnt\n4c1\texture\n4c1_k3_grs01_n.dds,512x512,BC7_UNORM
532,6-3_output\cnt\n4c1\texture\n4c1_k3_lamp1_n.dds,512x512,BC3_UNORM
532,7-0_output\cnt\n4c1\texture\n4c1_k3_lamp1_n.dds,512x512,BC7_UNORM
549,6-3_output\cnt\n4c1\texture\_n4c1_k3_fenc2_n.dds,256x128,BC3_UNORM
549,7-0_output\cnt\n4c1\texture\_n4c1_k3_fenc2_n.dds,256x128,BC7_UNORM
556,6-3_output\cnt\n4c2\texture\n4c2_k0_pill1_n.dds,1024x1024,BC3_UNORM
556,7-0_output\cnt\n4c2\texture\n4c2_k0_pill1_n.dds,1024x1024,BC7_UNORM
559,6-3_output\cnt\n4c2\texture\n4c2_k0_wat01_n.dds,512x512,BC3_UNORM
559,7-0_output\cnt\n4c2\texture\n4c2_k0_wat01_n.dds,512x512,BC7_UNORM
560,6-3_output\cnt\n4c2\texture\n4c2_k1_grs01_n.dds,512x512,BC3_UNORM
560,7-0_output\cnt\n4c2\texture\n4c2_k1_grs01_n.dds,512x512,BC7_UNORM
562,6-3_output\cnt\n4c2\texture\n4c2_k2_grs01_n.dds,512x512,BC3_UNORM
562,7-0_output\cnt\n4c2\texture\n4c2_k2_grs01_n.dds,512x512,BC7_UNORM
564,6-3_output\cnt\n4c2\texture\n4c2_k3_grs01_n.dds,512x512,BC3_UNORM
564,7-0_output\cnt\n4c2\texture\n4c2_k3_grs01_n.dds,512x512,BC7_UNORM
600,6-3_output\cnt\o3c1\texture\o3c1_a3_room2_n.dds,1024x1024,BC3_UNORM
600,7-0_output\cnt\o3c1\texture\o3c1_a3_room2_n.dds,1024x1024,BC7_UNORM
601,6-3_output\cnt\o3c1\texture\o3c1_k4_pil12_n.dds,1024x1024,BC3_UNORM
601,7-0_output\cnt\o3c1\texture\o3c1_k4_pil12_n.dds,1024x1024,BC7_UNORM
602,6-3_output\cnt\o3c1\texture\o3c1_k4_room2_n.dds,1024x1024,BC3_UNORM
602,7-0_output\cnt\o3c1\texture\o3c1_k4_room2_n.dds,1024x1024,BC7_UNORM
604,6-3_output\cnt\u5c1\texture\u5c1_a0_emv10_n.dds,256x256,BC3_UNORM
604,7-0_output\cnt\u5c1\texture\u5c1_a0_emv10_n.dds,256x256,BC7_UNORM
606,6-3_output\cnt\u5c1\texture\u5c1_a0_mtl04_n.dds,512x1024,BC3_UNORM
606,7-0_output\cnt\u5c1\texture\u5c1_a0_mtl04_n.dds,512x1024,BC7_UNORM
608,6-3_output\cnt\u5c1\texture\u5c1_a1_stn12_n.dds,2048x2048,BC3_UNORM
608,7-0_output\cnt\u5c1\texture\u5c1_a1_stn12_n.dds,2048x2048,BC7_UNORM
613,6-3_output\cnt\u5c1\texture\u5c1_a3_mtl01_n.dds,1024x1024,BC3_UNORM
613,7-0_output\cnt\u5c1\texture\u5c1_a3_mtl01_n.dds,1024x1024,BC7_UNORM
630,6-3_output\c_fnc\0001\texture\f1h0_f_fnc0001_1b_d.dds,512x512,BC3_UNORM
630,7-0_output\c_fnc\0001\texture\f1h0_f_fnc0001_1b_d.dds,512x512,BC7_UNORM
631,6-3_output\c_fnc\0001\texture\s1h0_f_fnc0001_0a_d.dds,512x512,BC3_UNORM
631,7-0_output\c_fnc\0001\texture\s1h0_f_fnc0001_0a_d.dds,512x512,BC7_UNORM
633,6-3_output\c_fnc\0001\texture\w1h0_f_fnc0001_0a_d.dds,512x512,BC3_UNORM
633,7-0_output\c_fnc\0001\texture\w1h0_f_fnc0001_0a_d.dds,512x512,BC7_UNORM
636,6-3_output\c_fnc\0003\texture\e1h0_f_fnc0003_0a_n.dds,512x512,BC3_UNORM
636,7-0_output\c_fnc\0003\texture\e1h0_f_fnc0003_0a_n.dds,512x512,BC7_UNORM
638,6-3_output\c_fnc\0003\texture\w1h0_f_fnc0003_0a_d.dds,512x512,BC3_UNORM
638,7-0_output\c_fnc\0003\texture\w1h0_f_fnc0003_0a_d.dds,512x512,BC7_UNORM
641,6-3_output\c_fnc\0004\texture\w1h0_f_fnc0004a_0a_d.dds,512x512,BC3_UNORM
641,7-0_output\c_fnc\0004\texture\w1h0_f_fnc0004a_0a_d.dds,512x512,BC7_UNORM
642,6-3_output\c_fnc\0004\texture\w1h0_f_fnc0004a_0b_d.dds,512x512,BC3_UNORM
642,7-0_output\c_fnc\0004\texture\w1h0_f_fnc0004a_0b_d.dds,512x512,BC7_UNORM
645,6-3_output\dun\a2d2\texture\a2d2_a0_min02_n.dds,1024x1024,BC3_UNORM
645,7-0_output\dun\a2d2\texture\a2d2_a0_min02_n.dds,1024x1024,BC7_UNORM
648,6-3_output\dun\a2d2\texture\a2d2_a2_plt01_n.dds,512x512,BC3_UNORM
648,7-0_output\dun\a2d2\texture\a2d2_a2_plt01_n.dds,512x512,BC7_UNORM
650,6-3_output\dun\a2d2\texture\a2d2_v1_emv01_n.dds,256x256,BC3_UNORM
650,7-0_output\dun\a2d2\texture\a2d2_v1_emv01_n.dds,256x256,BC7_UNORM
652,6-3_output\dun\a2d2\texture\a2d2_v1_stn02_n.dds,1024x512,BC3_UNORM
652,7-0_output\dun\a2d2\texture\a2d2_v1_stn02_n.dds,1024x512,BC7_UNORM
655,6-3_output\dun\a2d2\texture\a2d2_v2_emv01_n.dds,512x512,BC3_UNORM
655,7-0_output\dun\a2d2\texture\a2d2_v2_emv01_n.dds,512x512,BC7_UNORM
656,6-3_output\dun\a2d2\texture\a2d2_v2_emv02_n.dds,512x512,BC3_UNORM
656,7-0_output\dun\a2d2\texture\a2d2_v2_emv02_n.dds,512x512,BC7_UNORM
657,6-3_output\dun\a2d2\texture\a2d2_v2_g0001_n.dds,256x256,BC3_UNORM
657,7-0_output\dun\a2d2\texture\a2d2_v2_g0001_n.dds,256x256,BC7_UNORM
659,6-3_output\dun\a2d2\texture\a2d2_v2_plt01_n.dds,1024x1024,BC3_UNORM
659,7-0_output\dun\a2d2\texture\a2d2_v2_plt01_n.dds,1024x1024,BC7_UNORM
661,6-3_output\dun\a2d2\texture\a2d2_v2_stn05_n.dds,512x512,BC3_UNORM
661,7-0_output\dun\a2d2\texture\a2d2_v2_stn05_n.dds,512x512,BC7_UNORM
673,6-3_output\dun\a2d4\texture\a2d4_u1_argm1_n.dds,512x512,BC3_UNORM
673,7-0_output\dun\a2d4\texture\a2d4_u1_argm1_n.dds,512x512,BC7_UNORM
679,6-3_output\dun\d2d1\texture\d2d1_r1_flor1_n.dds,512x512,BC3_UNORM
679,7-0_output\dun\d2d1\texture\d2d1_r1_flor1_n.dds,512x512,BC7_UNORM
680,6-3_output\dun\d2d1\texture\d2d1_r1_step1_n.dds,512x512,BC3_UNORM
680,7-0_output\dun\d2d1\texture\d2d1_r1_step1_n.dds,512x512,BC7_UNORM
681,6-3_output\dun\d2d1\texture\d2d1_r3_floo1_n.dds,512x512,BC3_UNORM
681,7-0_output\dun\d2d1\texture\d2d1_r3_floo1_n.dds,512x512,BC7_UNORM
685,6-3_output\dun\d2d1\texture\_d2d1_p1_flow1_n.dds,512x512,BC3_UNORM
685,7-0_output\dun\d2d1\texture\_d2d1_p1_flow1_n.dds,512x512,BC7_UNORM
687,6-3_output\dun\d2d1\texture\_d2d1_p1_flow2_n.dds,512x512,BC3_UNORM
687,7-0_output\dun\d2d1\texture\_d2d1_p1_flow2_n.dds,512x512,BC7_UNORM
689,6-3_output\dun\d2d1\texture\_d2d1_p1_flow3_n.dds,512x512,BC3_UNORM
689,7-0_output\dun\d2d1\texture\_d2d1_p1_flow3_n.dds,512x512,BC7_UNORM
692,6-3_output\dun\d2d1\texture\_d2d1_p1_tree1_n.dds,512x512,BC3_UNORM
692,7-0_output\dun\d2d1\texture\_d2d1_p1_tree1_n.dds,512x512,BC7_UNORM
694,6-3_output\dun\d2d1\texture\_d2d1_p1_tref1_n.dds,512x512,BC3_UNORM
694,7-0_output\dun\d2d1\texture\_d2d1_p1_tref1_n.dds,512x512,BC7_UNORM
696,6-3_output\dun\d2d1\texture\_d2d1_p1_tref2_n.dds,256x256,BC3_UNORM
696,7-0_output\dun\d2d1\texture\_d2d1_p1_tref2_n.dds,256x256,BC7_UNORM
706,6-3_output\dun\d2d4\texture\d2d4_a1_sgro1_n.dds,512x512,BC3_UNORM
706,7-0_output\dun\d2d4\texture\d2d4_a1_sgro1_n.dds,512x512,BC7_UNORM
707,6-3_output\dun\d2d4\texture\d2d4_a1_ston1_n.dds,512x512,BC3_UNORM
707,7-0_output\dun\d2d4\texture\d2d4_a1_ston1_n.dds,512x512,BC7_UNORM
708,6-3_output\dun\d2d4\texture\d2d4_a1_ston3_n.dds,512x512,BC3_UNORM
708,7-0_output\dun\d2d4\texture\d2d4_a1_ston3_n.dds,512x512,BC7_UNORM
709,6-3_output\dun\d2d4\texture\d2d4_a1_ston4_n.dds,512x512,BC3_UNORM
709,7-0_output\dun\d2d4\texture\d2d4_a1_ston4_n.dds,512x512,BC7_UNORM
710,6-3_output\dun\d2d4\texture\d2d4_a3_labo4_n.dds,512x512,BC3_UNORM
710,7-0_output\dun\d2d4\texture\d2d4_a3_labo4_n.dds,512x512,BC7_UNORM
711,6-3_output\dun\d2d4\texture\d2d4_p2_clny2_n.dds,1024x1024,BC3_UNORM
711,7-0_output\dun\d2d4\texture\d2d4_p2_clny2_n.dds,1024x1024,BC7_UNORM
712,6-3_output\dun\d2d4\texture\d2d4_p2_clny3_n.dds,512x512,BC3_UNORM
712,7-0_output\dun\d2d4\texture\d2d4_p2_clny3_n.dds,512x512,BC7_UNORM
731,6-3_output\dun\d2d4\texture\d2d4_p3_ibr03_n.dds,1024x512,BC3_UNORM
731,7-0_output\dun\d2d4\texture\d2d4_p3_ibr03_n.dds,1024x512,BC7_UNORM
732,6-3_output\dun\d2d4\texture\d2d4_t2_clny3_n.dds,1024x1024,BC3_UNORM
732,7-0_output\dun\d2d4\texture\d2d4_t2_clny3_n.dds,1024x1024,BC7_UNORM
733,6-3_output\dun\d2d4\texture\d2d4_t2_clny5_n.dds,512x512,BC3_UNORM
733,7-0_output\dun\d2d4\texture\d2d4_t2_clny5_n.dds,512x512,BC7_UNORM
734,6-3_output\dun\d2d4\texture\d2d4_t2_clny6_n.dds,1024x1024,BC3_UNORM
734,7-0_output\dun\d2d4\texture\d2d4_t2_clny6_n.dds,1024x1024,BC7_UNORM
752,6-3_output\dun\d2d5\texture\d2d5_a0_emv01_d.dds,2048x2048,BC3_UNORM
752,7-0_output\dun\d2d5\texture\d2d5_a0_emv01_d.dds,2048x2048,BC7_UNORM
754,6-3_output\dun\d2d5\texture\d2d5_a0_emv03_d.dds,2048x2048,BC3_UNORM
754,7-0_output\dun\d2d5\texture\d2d5_a0_emv03_d.dds,2048x2048,BC7_UNORM
756,6-3_output\dun\d2d5\texture\d2d5_a0_g0006_n.dds,256x256,BC3_UNORM
756,7-0_output\dun\d2d5\texture\d2d5_a0_g0006_n.dds,256x256,BC7_UNORM
757,6-3_output\dun\d2d5\texture\d2d5_a0_stn04_n.dds,512x512,BC3_UNORM
757,7-0_output\dun\d2d5\texture\d2d5_a0_stn04_n.dds,512x512,BC7_UNORM
759,6-3_output\dun\d2d5\texture\d2d5_a0_stn12_n.dds,1024x1024,BC3_UNORM
759,7-0_output\dun\d2d5\texture\d2d5_a0_stn12_n.dds,1024x1024,BC7_UNORM
760,6-3_output\dun\d2d5\texture\d2d5_a0_stn13_n.dds,1024x1024,BC3_UNORM
760,7-0_output\dun\d2d5\texture\d2d5_a0_stn13_n.dds,1024x1024,BC7_UNORM
761,6-3_output\dun\d2d5\texture\d2d5_a0_stn22_n.dds,512x512,BC3_UNORM
761,7-0_output\dun\d2d5\texture\d2d5_a0_stn22_n.dds,512x512,BC7_UNORM
762,6-3_output\dun\d2d5\texture\d2d5_a0_stn27_n.dds,1024x1024,BC3_UNORM
762,7-0_output\dun\d2d5\texture\d2d5_a0_stn27_n.dds,1024x1024,BC7_UNORM
763,6-3_output\dun\d2d5\texture\d2d5_a0_stn28_n.dds,1024x1024,BC3_UNORM
763,7-0_output\dun\d2d5\texture\d2d5_a0_stn28_n.dds,1024x1024,BC7_UNORM
765,6-3_output\dun\d2d5\texture\d2d5_a0_stn34_n.dds,1024x1024,BC3_UNORM
765,7-0_output\dun\d2d5\texture\d2d5_a0_stn34_n.dds,1024x1024,BC7_UNORM
767,6-3_output\dun\d2d5\texture\_n_wave_000.dds,512x512,BC3_UNORM
767,7-0_output\dun\d2d5\texture\_n_wave_000.dds,512x512,BC7_UNORM
772,6-3_output\dun\d2d6\texture\d2d6_c1_wall1_n.dds,512x512,BC3_UNORM
772,7-0_output\dun\d2d6\texture\d2d6_c1_wall1_n.dds,512x512,BC7_UNORM
775,6-3_output\dun\d2d6\texture\d2d6_r1_wall1_n.dds,512x512,BC3_UNORM
775,7-0_output\dun\d2d6\texture\d2d6_r1_wall1_n.dds,512x512,BC7_UNORM
776,6-3_output\dun\d2d6\texture\d2d6_t1_crst1_n.dds,512x512,BC3_UNORM
776,7-0_output\dun\d2d6\texture\d2d6_t1_crst1_n.dds,512x512,BC7_UNORM
777,6-3_output\dun\d2d6\texture\d2d6_t1_wall1_n.dds,1024x1024,BC3_UNORM
777,7-0_output\dun\d2d6\texture\d2d6_t1_wall1_n.dds,1024x1024,BC7_UNORM
783,6-3_output\dun\d2d7\texture\d2d7_a0_stn01_n.dds,512x512,BC3_UNORM
783,7-0_output\dun\d2d7\texture\d2d7_a0_stn01_n.dds,512x512,BC7_UNORM
785,6-3_output\dun\d2d8\texture\d2d8_r1_step1_n.dds,512x512,BC3_UNORM
785,7-0_output\dun\d2d8\texture\d2d8_r1_step1_n.dds,512x512,BC7_UNORM
786,6-3_output\dun\d2d8\texture\d2d8_r3_floo1_n.dds,512x512,BC3_UNORM
786,7-0_output\dun\d2d8\texture\d2d8_r3_floo1_n.dds,512x512,BC7_UNORM
787,6-3_output\dun\d2d8\texture\d2d8_t0_dor01_n.dds,1024x1024,BC3_UNORM
787,7-0_output\dun\d2d8\texture\d2d8_t0_dor01_n.dds,1024x1024,BC7_UNORM
788,6-3_output\dun\d2d8\texture\d2d8_t0_mag01_n.dds,1024x1024,BC3_UNORM
788,7-0_output\dun\d2d8\texture\d2d8_t0_mag01_n.dds,1024x1024,BC7_UNORM
789,6-3_output\dun\d2d8\texture\d2d8_t0_wall1_n.dds,1024x1024,BC3_UNORM
789,7-0_output\dun\d2d8\texture\d2d8_t0_wall1_n.dds,1024x1024,BC7_UNORM
790,6-3_output\dun\d2d8\texture\d2d8_t0_wave1_n.dds,512x512,BC3_UNORM
790,7-0_output\dun\d2d8\texture\d2d8_t0_wave1_n.dds,512x512,BC7_UNORM
791,6-3_output\dun\d2d8\texture\d2d8_t1_cry02_n.dds,512x512,BC3_UNORM
791,7-0_output\dun\d2d8\texture\d2d8_t1_cry02_n.dds,512x512,BC7_UNORM
794,6-3_output\dun\d2d9\texture\d2d9_a1_grs01_n.dds,1024x1024,BC3_UNORM
794,7-0_output\dun\d2d9\texture\d2d9_a1_grs01_n.dds,1024x1024,BC7_UNORM
797,6-3_output\dun\d2d9\texture\d2d9_a1_mon02_n.dds,256x512,BC3_UNORM
797,7-0_output\dun\d2d9\texture\d2d9_a1_mon02_n.dds,256x512,BC7_UNORM
798,6-3_output\dun\d2d9\texture\d2d9_a1_plt01_n.dds,512x512,BC3_UNORM
798,7-0_output\dun\d2d9\texture\d2d9_a1_plt01_n.dds,512x512,BC7_UNORM
799,6-3_output\dun\d2d9\texture\d2d9_a1_sgro1_n.dds,512x512,BC3_UNORM
799,7-0_output\dun\d2d9\texture\d2d9_a1_sgro1_n.dds,512x512,BC7_UNORM
800,6-3_output\dun\d2d9\texture\d2d9_a1_ston1_n.dds,512x512,BC3_UNORM
800,7-0_output\dun\d2d9\texture\d2d9_a1_ston1_n.dds,512x512,BC7_UNORM
801,6-3_output\dun\d2d9\texture\d2d9_a1_ston3_n.dds,512x512,BC3_UNORM
801,7-0_output\dun\d2d9\texture\d2d9_a1_ston3_n.dds,512x512,BC7_UNORM
802,6-3_output\dun\d2d9\texture\d2d9_a1_ston4_n.dds,512x512,BC3_UNORM
802,7-0_output\dun\d2d9\texture\d2d9_a1_ston4_n.dds,512x512,BC7_UNORM
803,6-3_output\dun\d2d9\texture\d2d9_a3_labo4_n.dds,512x512,BC3_UNORM
803,7-0_output\dun\d2d9\texture\d2d9_a3_labo4_n.dds,512x512,BC7_UNORM
806,6-3_output\dun\d2d9\texture\d2d9_t1_grnd1_n.dds,1024x1024,BC3_UNORM
806,7-0_output\dun\d2d9\texture\d2d9_t1_grnd1_n.dds,1024x1024,BC7_UNORM
815,6-3_output\dun\d4d1\texture\d4d1_a0_stn05_n.dds,512x512,BC3_UNORM
815,7-0_output\dun\d4d1\texture\d4d1_a0_stn05_n.dds,512x512,BC7_UNORM
819,6-3_output\dun\d4d1\texture\d4d1_a1_min01_n.dds,1024x1024,BC3_UNORM
819,7-0_output\dun\d4d1\texture\d4d1_a1_min01_n.dds,1024x1024,BC7_UNORM
825,6-3_output\dun\d4d1\texture\d4d1_a2_stn10_n.dds,512x512,BC3_UNORM
825,7-0_output\dun\d4d1\texture\d4d1_a2_stn10_n.dds,512x512,BC7_UNORM
826,6-3_output\dun\d4d1\texture\d4d1_a2_stn13_n.dds,512x512,BC3_UNORM
826,7-0_output\dun\d4d1\texture\d4d1_a2_stn13_n.dds,512x512,BC7_UNORM
827,6-3_output\dun\d4d1\texture\d4d1_a2_stn16_n.dds,512x512,BC3_UNORM
827,7-0_output\dun\d4d1\texture\d4d1_a2_stn16_n.dds,512x512,BC7_UNORM
828,6-3_output\dun\d4d1\texture\d4d1_a2_stn20_n.dds,1024x1024,BC3_UNORM
828,7-0_output\dun\d4d1\texture\d4d1_a2_stn20_n.dds,1024x1024,BC7_UNORM
829,6-3_output\dun\d4d1\texture\d4d1_a3_stn01_n.dds,512x512,BC3_UNORM
829,7-0_output\dun\d4d1\texture\d4d1_a3_stn01_n.dds,512x512,BC7_UNORM
830,6-3_output\dun\d4d1\texture\d4d1_b0_stn01_n.dds,1024x1024,BC3_UNORM
830,7-0_output\dun\d4d1\texture\d4d1_b0_stn01_n.dds,1024x1024,BC7_UNORM
831,6-3_output\dun\d4d1\texture\d4d1_b0_stn03_n.dds,512x512,BC3_UNORM
831,7-0_output\dun\d4d1\texture\d4d1_b0_stn03_n.dds,512x512,BC7_UNORM
832,6-3_output\dun\d4d1\texture\d4d1_b1_min03_n.dds,1024x1024,BC3_UNORM
832,7-0_output\dun\d4d1\texture\d4d1_b1_min03_n.dds,1024x1024,BC7_UNORM
833,6-3_output\dun\d4d1\texture\d4d1_b1_min04_n.dds,1024x1024,BC3_UNORM
833,7-0_output\dun\d4d1\texture\d4d1_b1_min04_n.dds,1024x1024,BC7_UNORM
835,6-3_output\dun\d4d1\texture\d4d1_b1_stn01_n.dds,512x512,BC3_UNORM
835,7-0_output\dun\d4d1\texture\d4d1_b1_stn01_n.dds,512x512,BC7_UNORM
836,6-3_output\dun\d4d1\texture\d4d1_b1_stn02_n.dds,512x512,BC3_UNORM
836,7-0_output\dun\d4d1\texture\d4d1_b1_stn02_n.dds,512x512,BC7_UNORM
837,6-3_output\dun\d4d1\texture\d4d1_b1_stn04_n.dds,512x512,BC3_UNORM
837,7-0_output\dun\d4d1\texture\d4d1_b1_stn04_n.dds,512x512,BC7_UNORM
838,6-3_output\dun\d4d1\texture\d4d1_b1_stn07_n.dds,512x512,BC3_UNORM
838,7-0_output\dun\d4d1\texture\d4d1_b1_stn07_n.dds,512x512,BC7_UNORM
839,6-3_output\dun\d4d1\texture\d4d1_b1_stn09_n.dds,512x512,BC3_UNORM
839,7-0_output\dun\d4d1\texture\d4d1_b1_stn09_n.dds,512x512,BC7_UNORM
840,6-3_output\dun\d4d1\texture\d4d1_b3_min01_n.dds,1024x1024,BC3_UNORM
840,7-0_output\dun\d4d1\texture\d4d1_b3_min01_n.dds,1024x1024,BC7_UNORM
841,6-3_output\dun\d4d1\texture\d4d1_b3_min06_n.dds,1024x1024,BC3_UNORM
841,7-0_output\dun\d4d1\texture\d4d1_b3_min06_n.dds,1024x1024,BC7_UNORM
856,6-3_output\dun\e3d3\texture\e3d3_a0_stn02_n.dds,512x512,BC3_UNORM
856,7-0_output\dun\e3d3\texture\e3d3_a0_stn02_n.dds,512x512,BC7_UNORM
857,6-3_output\dun\e3d3\texture\e3d3_a0_stn04_n.dds,1024x1024,BC3_UNORM
857,7-0_output\dun\e3d3\texture\e3d3_a0_stn04_n.dds,1024x1024,BC7_UNORM
864,6-3_output\dun\e3d3\texture\e3d3_a1_shut1_n.dds,2048x2048,BC3_UNORM
864,7-0_output\dun\e3d3\texture\e3d3_a1_shut1_n.dds,2048x2048,BC7_UNORM
865,6-3_output\dun\e3d3\texture\e3d3_a1_shut2_n.dds,2048x2048,BC3_UNORM
865,7-0_output\dun\e3d3\texture\e3d3_a1_shut2_n.dds,2048x2048,BC7_UNORM
867,6-3_output\dun\e3d3\texture\e3d3_a1_wal01_n.dds,512x512,BC3_UNORM
867,7-0_output\dun\e3d3\texture\e3d3_a1_wal01_n.dds,512x512,BC7_UNORM
868,6-3_output\dun\e3d3\texture\e3d3_a1_wal02_n.dds,1024x1024,BC3_UNORM
868,7-0_output\dun\e3d3\texture\e3d3_a1_wal02_n.dds,1024x1024,BC7_UNORM
881,6-3_output\dun\e3d3\texture\e3d3_u0_g0001_n.dds,512x512,BC3_UNORM
881,7-0_output\dun\e3d3\texture\e3d3_u0_g0001_n.dds,512x512,BC7_UNORM
882,6-3_output\dun\e3d3\texture\e3d3_u0_grs01_n.dds,512x512,BC3_UNORM
882,7-0_output\dun\e3d3\texture\e3d3_u0_grs01_n.dds,512x512,BC7_UNORM
883,6-3_output\dun\e3d3\texture\e3d3_u0_rock1_n.dds,512x512,BC3_UNORM
883,7-0_output\dun\e3d3\texture\e3d3_u0_rock1_n.dds,512x512,BC7_UNORM
885,6-3_output\dun\e3d3\texture\_e3d3_a0_kabe1_n.dds,1024x1024,BC3_UNORM
885,7-0_output\dun\e3d3\texture\_e3d3_a0_kabe1_n.dds,1024x1024,BC7_UNORM
886,6-3_output\dun\e3d4\texture\e3d4_a0_arf04_n.dds,512x512,BC3_UNORM
886,7-0_output\dun\e3d4\texture\e3d4_a0_arf04_n.dds,512x512,BC7_UNORM
887,6-3_output\dun\e3d4\texture\e3d4_a0_arf05_n.dds,512x512,BC3_UNORM
887,7-0_output\dun\e3d4\texture\e3d4_a0_arf05_n.dds,512x512,BC7_UNORM
888,6-3_output\dun\e3d4\texture\e3d4_a0_arf06_n.dds,512x512,BC3_UNORM
888,7-0_output\dun\e3d4\texture\e3d4_a0_arf06_n.dds,512x512,BC7_UNORM
889,6-3_output\dun\e3d4\texture\e3d4_a0_arf13_n.dds,512x512,BC3_UNORM
889,7-0_output\dun\e3d4\texture\e3d4_a0_arf13_n.dds,512x512,BC7_UNORM
891,6-3_output\dun\e3d4\texture\e3d4_a0_itm01_n.dds,512x512,BC3_UNORM
891,7-0_output\dun\e3d4\texture\e3d4_a0_itm01_n.dds,512x512,BC7_UNORM
893,6-3_output\dun\e3d4\texture\e3d4_a3_mask1_n.dds,1024x1024,BC3_UNORM
893,7-0_output\dun\e3d4\texture\e3d4_a3_mask1_n.dds,1024x1024,BC7_UNORM
897,6-3_output\dun\e3d4\texture\e3d4_d1_tui01_n.dds,256x256,BC3_UNORM
897,7-0_output\dun\e3d4\texture\e3d4_d1_tui01_n.dds,256x256,BC7_UNORM
911,6-3_output\dun\e3d4\texture\e3d4_t0_wal02_n.dds,1024x1024,BC3_UNORM
911,7-0_output\dun\e3d4\texture\e3d4_t0_wal02_n.dds,1024x1024,BC7_UNORM
914,6-3_output\dun\e3d5\texture\e3d5_a1_lav01_n.dds,1024x1024,BC3_UNORM
914,7-0_output\dun\e3d5\texture\e3d5_a1_lav01_n.dds,1024x1024,BC7_UNORM
915,6-3_output\dun\e3d5\texture\e3d5_a2_grd03_n.dds,1024x1024,BC3_UNORM
915,7-0_output\dun\e3d5\texture\e3d5_a2_grd03_n.dds,1024x1024,BC7_UNORM
